curie	label	envo_native	obsolete	no_comparison_enum	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:00002536		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001260	beer beverage	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:02000104	cement dust	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002323		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03600065	spring water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			310.0
ENVO:00002276	animal waste material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			28.0
ENVO:00000286	polder	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000515	road cut	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:02000099	coal dust	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:06105106	plastisphere	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			277.0
ENVO:00002117	creosote contaminated soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00000002	anthropogenic geographic feature	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03510009	gasoline exhaust	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000044	peatland	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			2.0
CHEBI:25367	molecule	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000252	freshwater lake biome	True	False	False	0	0	True	True	True	False	True	False	False	False	False	False	False	False	False			45.0
ENVO:00000005	first-order administrative region	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000292	watershed	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			5.0
ENVO:00002122	arsenic-rich mud	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00005756	lawn soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00000388	obsolete intermittent watercourse	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002805		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00003043	sewage plant	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	True	False	False			661.0
CHEBI:47032	1,4-dioxane	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			36.0
ENVO:00002163	obsolete fermenting Elaeis Palm sap	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
FOODON:00001006	mammalian meat food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:03000027	powdery snow	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002186	contaminated water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			5.0
FOODON:00002262	soybean condiment	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:2000010	bitumous coal	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:02000117	natural wax	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001003	fermented agave juice	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:06105003	thermoplastic material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002007	sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	165.0	7322.0	2432.0
ENVO:00000448	hydroelectric reservoir	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			2.0
UBERON:0001988	feces	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			87.0
ENVO:00002500		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000274	slate	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001092	vertebrate animal food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000368	ephemeral island	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:02000100	mineral dust	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:02000118	paraffin wax	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000463	hydraulic cement	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002213	anaerobic sludge blanket reactor	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			86.0
ENVO:00002383		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002787		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000224	slightly stratified estuary	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			5.0
ENVO:00000409	whirlpool	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000321	sea water environment	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			722.0
FOODON:00001138	tea based beverage product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00005741	alpine soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01000415	fine respirable suspended particulate matter	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:06105211	runoff	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			43.0
ENVO:00002146	xylene contaminated soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01000305	high temperature environment	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000248	glacial valley	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:2017081505		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001301	aquatic estuarine layer	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000667	geological fracture	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			435.0
ENVO:00000425		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000508	salt material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			2.0
ENVO:02000095	uranium ore	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002235	cambisol	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
ENVO:00002575		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002258	loam	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:02000029	cerebrospinal fluid material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01003002	particle	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			69.0
ENVO:00002076		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000146	snow field	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001268	urban stormwater	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			50.0
ENVO:01000400	tropical thorn forest	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000463	harbour	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			12.0
ENVO:00002244	gleysol	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
ENVO:01000479	lime plaster	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:02000054	bone meal	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000341	subalpine	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002026	obsolete cold temperature habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
FOODON:00001052	amasake food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002745		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03600001	chemically contaminated sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002467		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000082	biogenous sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			8.0
ENVO:01000422	bathroom	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	True	False			1.0
ENVO:01001008	meteor	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002174	obsolete hot dog	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00001197	bambara groundnut food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000321	joint-plane cave	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00003930	scum	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			2.0
ENVO:02000114	paraffin wax fume	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000226	saline wedge estuary	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			5.0
ENVO:00002319		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002033	carcass	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000129	marine hydrothermal vent chimney	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			6.0
UBERON:0002075	viscus	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			34.0
ENVO:01000330	cypress strand swamp	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03600021	tailings pond	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			29.0
ENVO:00002492		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:06105277	clay loam	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00002741		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000526	cliff cleft	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:02000030	chyle material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00005790	red soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00002626		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005750	grassland soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:03501259	litter	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000575	wax	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
NCBITaxon:2	Bacteria	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			238.0
ENVO:01001139	methane ice	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000471	flood control dam	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			1.0
ENVO:02000140	fluid environmental material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			467.0
ENVO:00002259	agricultural soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			18.0
FOODON:00001011	milk formula food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000024	marine benthic biome	True	False	False	0	0	True	True	True	False	True	False	False	False	False	False	False	False	False			373.0
ENVO:00002658		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000964	industrial wastewater	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			893.0
ENVO:00002008	dust	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			2.0
ENVO:01000373	biological waste material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			20.0
ENVO:01000338	litter layer	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00001005	fermenting elaeis palm sap food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001647	colloid suspended in a hydrosphere	True	False	False	0	0	True	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000332	gravelly slope	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000143	river bank	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			25.0
ENVO:01001036	sediment permeated by saline water	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			13.0
ENVO:01001649	heavy fraction material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002617		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001183	bread food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002676		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001857	food flavoring or seasoning product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002730		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001882	surface hoar	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002182	nitrobenzene enriched sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:00000032	bay	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			117.0
FOODON:00002778	jack bean (whole)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002225	mesotrophic water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			136.0
ENVO:00002494		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001242	spice or herb	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002149	sea water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			39806.0
ENVO:00002513		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:02000055	plant feed	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:03510055	rubber cement	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002136	arsenate treated wood	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002738		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001174	plant lipid food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001004	fermenting sugar cane juice	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00005786	upland soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
FOODON:03401095	50192900 - pasta/noodles  (gs1 gpc)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000038	lagoon	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			42.0
ENVO:00002528		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005784	spruce forest soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00000502	container of an intermittent saline lake	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:02000098	platinum ore	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00002643	food (dehydrated)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002746		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000436	waterborne particulate matter	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			826.0
ENVO:01000405	respirable suspended particulate matter	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:01001392	mussel gill tissue material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002433		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002572		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002578		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001069	metallic material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			27.0
ENVO:2017081509		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002175	obsolete processed meat product	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:03400143	fruit or fruit product (us cfr)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000396	marine channel	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03600002	cooling water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			
ENVO:00000420	tombolo	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000158	marine snow	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			178.0
ENVO:00002088		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00003341	brassica food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000412	tidal watercourse	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002718		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002233	albeluvisol	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
FOODON:00001106	camelid dairy food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002153	compost biofilter	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00002336		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002654		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002641		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001632	groundwater flow	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			9.0
ENVO:00002455		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001098	fermented apple beverage	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002246	ferralsol	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
ENVO:00000386	river mouth	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00001891	fruit salad food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002084		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005765	frozen compost soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00000303	sea coast	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000325	aquatic layer	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03500020	non-lead solder	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002003	fecal material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			693.0
ENVO:00002370		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001031	gorgonzola cheese food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000076	mine	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			273.0
ENVO:00002326		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000271	clastic sedimentary rock	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:03400845	coffee, tea, cocoa or infusion (eurofir)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000495	tributary	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			12.0
FOODON:00001087	vegetable oil food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001038	moderately saline water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			2.0
FOODON:00001275	hen egg food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002749		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000291	cold polymictic lake	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:2018051502		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:03315552	juice beverage	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002439		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002085		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002524		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002160	estuarine mud	True	False	False	0	0	True	False	False	False	False	True	False	False	False	False	False	False	False			200.0
ENVO:00002736		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:02500019	obsolete alga	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			12.0
FOODON:00001169	cruciferous food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000151	manganese-reducing sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001296	sheep milk cheese (unpasteurized)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001021	acifified beer wort food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00002153	plant seed vegetable food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002630		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000358	acidic water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			8.0
CHEBI:86471	pyrite	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00002706		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000478	range of mounts	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002187	obsolete milk formula	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002313		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002693		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002753		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001850	frost	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000305	peninsula	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00002410		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002627		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002147	coal mine lake sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00002252	soft cheese food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00003045	bacon curing brine	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			
FOODON:03317170	meat (whole or parts)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000450	irrigation reservoir	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			54.0
ENVO:00000483	plunge pool	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000340	alpine	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002452		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000272	mudstone	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000373	obsolete geothermal field	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002294		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000417	house	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	True	False	False			7.0
ENVO:01000427	carbon nanotube enriched soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
FOODON:00001024	pickled cabbage food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00003092	salicylate enriched soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
FOODON:00001994	leguminous vegetable food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002784		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001405	laboratory environment	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			63.0
ENVO:01001845	hoar	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002503		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005794	water scum	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
FOODON:00001274	egg food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002728		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001205	velvet bean (whole, dried)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000302	outcrop	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000414	young plant	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000426	room	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	True	False			1.0
ENVO:00000045	estuary	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			53.0
FOODON:00002450	multi-component honey product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001638	frost-susceptible soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00000419	stack	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002272	waste treatment plant	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	True	False	False			53.0
ENVO:00000133	glacier	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	True		212.0	49.0
