curie	label	envo_native	obsolete	EnvLocalSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:00005836		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001874	poultry hatchery	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00010442	midden	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
CHEBI:46662	mineral	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			56.0
ENVO:00005909		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000229	intermittent estuary	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000622	vaporisation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002244	gleysol	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			47.0
ENVO:00006051		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00006029		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000150	coral reef	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00006037		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000216	fumarole	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002305		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001791	mediterranean forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			24.0
ENVO:03000040	melt pond	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002217	obsolete cabbage product	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002256	regosol	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
ENVO:01000766	legal settlement	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01046		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000022	river	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	True			262.0
ENVO:03000033	marine sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
PATO:0001646	protruding out of	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			20.0
ENVO:01000389	temperate mixed broadleaf forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			64.0
ENVO:00000487	paternoster lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002303		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000359	limestone cave	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000932	nursing home	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01000301	estuarine water	True	False	False	1	0	True	False	False	False	False	True	False	True	False	False	False	False	False			
ENVO:00005988		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005925		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000206	temperate	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			349.0
ENVO:3400002		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			55.0
ENVO:00000008	fourth-order administrative region	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005897		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000248	glacial valley	True	False	True	7	1	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000333	subjacent karst	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000075	bridge	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01000970	delicatessen	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00000357	lock	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:03501173	post-anesthesia care unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000450	irrigation reservoir	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			3.0
ENVO:01001811	temperate grassland	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			1644.0
ENVO:03501347	hotel	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01001509	terrestrial ice calf	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03600045	plant pot	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000169	canyon	True	False	True	7	1	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001610	active layer in a cryosphere	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			972.0
ENVO:00005890		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001305	vegetated area	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1442.0
ENVO:00000264	seamount	True	False	False	6	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00005876		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000546	lake sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			66.0
ENVO:01000764	formal settlement	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002116	contaminated soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			504.0
ENVO:00000071	fault cave	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000386	temperate deciduous needleleaf forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000166	atoll	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:02000142	petroleum oil refinery	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000395	channel of a watercourse	True	False	True	5	7	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000076	marine chemocline	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501180	patient room	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	True	False			
ENVO:00000230	coastal wetland ecosystem	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			41.0
ENVO:00000296	rice field	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			4857.0
ENVO:01001497	carbonate system of ocean water	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001209	wetland ecosystem	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True		1527.0	295.0
ENVO:0000570		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00006007		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001007	solar rainbow	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001823	bubble plume	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000731	igneous extrusion	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000440		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:03501121	building corridor	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	True	False			
ENVO:01000937	impromptu campground	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001850	frost	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			156.0
CHEBI:25944	pesticide	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			21.0
ENVO:01000515	tiled building roof	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	True	False			
ENVO:00005762	chloropicrin enriched soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
ENVO:03501344	insecure housing	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01001467	UNEP-WCMC class 7 mountain	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001177	arable land	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	True			105.0
ENVO:01000100	along-front current	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005919		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00006045		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002014	plutonic rock	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000085	alpine glacier	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005963		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000457		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:047		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501248	overpass	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000460	penplain	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			49.0
ENVO:03501111	public transit system	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000038	oceanic abyssopelagic zone biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			
ENVO:01001437	mining	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			11.0
ENVO:00000013	cave system	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00001998	soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	True		12218.0	18842.0
ENVO:00000249	lateral moraine	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			7.0
ENVO:00005823		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000345	upper montane	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			5.0
ENVO:00000551	endorheic basin	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000855	area of mixed forest	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False	199.0		1.0
ENVO:03600063	tube well	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000020	estuarine biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			1.0
ENVO:01001379	mussel bed	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00010625	zoological garden	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000439	andesitic volcano	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000934	restaurant	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01000057	marine algal bloom	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000383	stream bed	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001898	acidic spring	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002017	metamorphic rock	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000618	lotic water body	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001167	ecosystem fragment	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			156.0
ENVO:01000480	glass	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			36.0
ENVO:09200010	acidity of soil	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			4.0
ENVO:00002003	fecal material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:02000091	coal	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:00000253	scroll plane	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501146	gastroenterology unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000228	inverse estuary	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000384	tropical lowland evergreen broadleaf rain forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000802	planetary moon	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00006022		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000229	mediterranean savanna biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False			
ENVO:01000509	sheet-iron exterior wall	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	True	False			
ENVO:03501161	nephrology unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000158	causeway	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01001526	frozen soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01000997	environmental system determined by a quality	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			132.0
ENVO:0000557		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000419	stack	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000422	limestone pavement	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000574		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000813	astronomical body part	True	False	True	1	91	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000255	flood plain	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	True		192.0	455.0
ENVO:00001995	rock	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1234.0
ENVO:01001553	shore lead	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000821	photosphere	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01024		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501129	educational facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000438	alas	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			3.0
PATO:0001429	acidic	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			276.0
ENVO:01000647	asthenosphere	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001582	forest floor	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			820.0
ENVO:01000658	dense settlement	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:2000043	tidal power plant	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00003863	food processing building	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:06105110	manufactured plastisphere	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001452	Calyptra habitat	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000341	piece of gravel	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002018	sewage	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			3.0
ENVO:00002259	agricultural soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	True		32.0	4221.0
ENVO:01001019	hypereutrophic lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000247	rangeland biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False	3.0		25.0
ENVO:0000800		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001272	constructed pavement	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000397	lake channel	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03000035	supraglacial lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501281	bowling alley	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:03501174	high dependency unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01000397	temperate broadleaf evergreen forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001341	marine tidal flow zone	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000439		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00000344	grain of desert sand	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00003076	glue	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000086	plain	True	False	True	5	1	True	False	False	False	False	False	False	False	False	False	False	False	False	4.0		519.0
ENVO:01000687	coast	True	False	True	2	1	True	False	False	False	False	False	False	False	False	False	False	False	False			1529.0
ENVO:01000505	salt dome	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501139	breast screening unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01000610	motor	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002311		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000470		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00006063		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000498		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00005866		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000564		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000066	marine anoxic zone	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03500004	bike path	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00006000		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000466	boundary wall	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01001109	Karman vortex street	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000974	food kiosk	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:03600031	earth-filled dam	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01001303	environmental role	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			205.0
ENVO:00003031	animal manure	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			46.0
ENVO:03501242	desert island	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002284		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001163	IUCN wilderness area	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002167	platinum mine	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00005911		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000918	open animal house	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01001559	cryopeg	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000654	undersea trough	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000455	tarn	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:03501297	meat processing plant	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01000954	alpine tree line ecotone	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00006068		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005771	muddy soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
ENVO:0010003	agricultural environmental material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			326.0
ENVO:02000135	fast neutron reactor	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00002233	albeluvisol	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			171.0
ENVO:01000368	anchialine pool	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00006053		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00006042		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000141	bank	True	False	True	5	1	True	False	False	False	False	False	False	False	False	False	False	False	False			65.0
ENVO:00000461	pseudocrater	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000444		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:03501189	optometry clinic	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:0000554		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000091	beach	True	False	True	5	1	True	False	False	False	False	False	False	False	False	False	False	False	False			34.0
ENVO:03000066	sea ice floe	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00006027		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00001146	solanaceous root food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			67.0
ENVO:01000027	marine abyssal zone biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			
ENVO:042		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501237	game reserve	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005900		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03000068	nilas	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501345	temporary residence	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01001531	sea ice field	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001796	temperate mixed forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000666	area of open water	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:2000005	freshwater algal bloom	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000014	canal	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00002332		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:02000143	sugar refinery	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:03000127	acid rainfall	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			20.0
ENVO:03501119	agricultural experimental station	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			192.0
ENVO:00002272	waste treatment plant	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			12.0
ENVO:0000534		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000232	fen	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True		159.0	149.0
ENVO:00003860	pig manure	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			2.0
ENVO:01001160	cirrus cloud	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03500003	public sports field	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
PATO:0045092	east	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			5.0
ENVO:01000334	talus slope	True	False	True	5	1	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000094	volcanic feature	True	False	True	5	3	True	False	False	False	False	False	False	False	False	False	False	False	False	4.0		
ENVO:00000269	land-tied island	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000626	drylot	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000288	monomictic lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000073	building	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			1.0
ENVO:03501153	surgical intensive care unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00006097		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000199	mediterranean forest biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000448	hydroelectric reservoir	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			3.0
ENVO:03501154	traumatic intensive care unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:02000152	mangrove biome sediment	True	False	False	1	0	True	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:00005785	obsolete volcanic soil	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005829		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000054	marine basaltic hydrothermal vent biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			
ENVO:03600003	drinking water pipeline network	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01000646	lithosphere	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			71.0
ENVO:01000207	mediterranean	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			28.0
ENVO:00000560	nuclear weapons test site	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001184	arable	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			242.0
ENVO:03501169	pediatric unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01001482	tornado	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005766	limed soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
ENVO:01001473	terrestrial observatory system	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
PATO:0001306	decreased temperature	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			524.0
