curie	label	envo_native	obsolete	no_comparison_enum	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:00000178	levee	True	False	False	0	0	True	False	False	False	False	False	False			96.0
ENVO:01001230	tropical marginal sea biome	True	False	False	0	0	True	True	True	False	True	False	False			1.0
ENVO:00000533	landfill	True	False	False	0	0	True	False	False	False	False	False	False			180.0
ENVO:01000032	neritic pelagic zone biome	True	False	False	0	0	True	True	True	False	True	False	False			18.0
ENVO:00000475	inlet	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000234	mafic lava	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000702	ash fall process	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002119	alkaline hot spring	True	False	False	0	0	True	False	False	False	False	False	False			4.0
ENVO:01000142	wood fall	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000636	liquid planetary surface	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000156	biofilm material	True	False	False	0	0	False	False	False	False	False	True	False			4.0
ENVO:00002174	obsolete hot dog	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:01000161	marine sponge reef	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000110	hydrogenous sediment	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:2017111504		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000671	dike	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000129	marine hydrothermal vent chimney	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000701	volcanic ash	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000001	mud	True	False	False	0	0	False	False	False	False	False	True	False			10.0
ENVO:00002005	air	True	False	False	0	0	False	False	False	False	False	True	False			2.0
ENVO:00000468	hydroelectric dam	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000665	waste role	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000095	marginal ice zone front	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000114	agricultural field	True	False	False	0	0	True	False	False	False	False	False	False			470.0
ENVO:01000208	mediterranean woodland biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:01001357	desert	True	False	False	0	0	True	False	False	False	False	False	False			23.0
ENVO:01000025	marine neritic benthic zone biome	True	False	False	0	0	True	True	True	False	True	False	False			
ENVO:01000335	understory	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000630	acidification of an aquatic environment	True	False	False	0	0	False	False	False	False	False	False	False			
PATO:0001429	acidic	False	False	False	0	0	False	False	False	False	False	False	False			53.0
ENVO:01000419	domestic garden	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01001581	sea surface layer	True	False	False	0	0	True	False	False	False	False	False	False			3.0
ENVO:00000086	plain	True	False	False	0	0	True	False	False	False	False	False	False			120.0
ENVO:01000629	climate change	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:06105101	plastic	True	False	False	0	0	False	False	False	False	False	True	False			12.0
ENVO:01000255	mineral deposit	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01001246	agricultural process	True	False	False	0	0	False	False	False	False	False	False	False			159.0
ENVO:01000641	planetary core	True	False	False	0	0	True	False	False	False	False	False	False			33.0
ENVO:00000219	landlocked sea	True	False	False	0	0	True	False	False	False	False	False	False			3.0
ENVO:01000684	glacial ice thrusting	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:03600004	drinking water treatment plant	True	False	False	0	0	True	False	False	False	False	False	False			219.0
ENVO:00000206	marine neritic zone	True	False	False	0	0	True	False	False	False	False	False	False			41.0
ENVO:01000198	mixed forest biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:00002079		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01003002	particle	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:03501295	processing plant	True	False	False	0	0	True	False	False	False	False	False	False			3.0
ENVO:03600008	intensive care unit	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002012	hypersaline water	True	False	False	0	0	False	False	False	False	False	True	False			18.0
ENVO:2017081511		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00003043	sewage plant	True	False	False	0	0	True	False	False	False	False	False	False			170.0
ENVO:00000303	sea coast	True	False	False	0	0	True	False	False	False	False	False	False			45.0
ENVO:01000228	tropical moist broadleaf forest biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:00003044	brine	True	False	False	0	0	False	False	False	False	False	True	False			55.0
ENVO:01000697	mudflow	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000518	diapir	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000173	anoxic water	True	False	False	0	0	False	False	False	False	False	True	False			6.0
ENVO:06105019	quality of a foam	True	False	False	0	0	False	False	False	False	False	False	False			1.0
RO:0002376	tributary of	False	False	False	0	0	False	False	False	False	False	False	False			3.0
ENVO:01000135	nitrate-reducing sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:06105041		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000892	small freshwater lake biome	True	False	False	0	0	True	True	True	False	True	False	False			565.0
ENVO:01000218	xeric shrubland biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:0000021		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01001004	groundwater	True	False	False	0	0	False	False	False	False	False	True	False			6651.0
ENVO:00002001	waste water	True	False	False	0	0	False	False	False	False	False	True	False			1420.0
ENVO:00000035	marsh	True	False	False	0	0	False	True	False	False	False	False	True			313.0
ENVO:00000448	hydroelectric reservoir	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:00002104		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000026	well	True	False	False	0	0	True	False	False	False	False	False	False			88.0
ENVO:00000482	sea floor	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:00002099		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002226	borehole	True	False	False	0	0	True	False	False	False	False	False	False			4.0
ENVO:00002086		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000646	lithosphere	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000483	flat glass	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:2018051510		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000496	rill	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002110		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000236	basalt	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000177	grassland biome	True	False	False	0	0	True	True	True	True	False	False	False			39.0
ENVO:01000905	shrimp pond	True	False	False	0	0	True	False	False	False	False	False	False			12.0
ENVO:01000553	liquefied petroleum gas	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000974		False	False	False	0	0	False	False	False	False	False	False	False			9.0
ENVO:00000073	building	True	False	False	0	0	True	False	False	False	False	False	False			110.0
NCBITaxon:9606	Homo sapiens	False	False	False	0	0	False	False	False	False	False	False	False			12.0
ENVO:03600037	eutrophic pond	True	False	False	0	0	True	False	False	False	False	False	False			12.0
ENVO:01000404	obsolete manufactured plastic	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:01000286	dimictic lake	True	False	False	0	0	True	False	False	False	False	False	False			43.0
ENVO:01000708	riverine flooding	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000484	polynya	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000288	monomictic lake	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:000000428		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000490	consequent stream	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01001669	mariculture process	True	False	False	0	0	False	False	False	False	False	False	False			34.0
ENVO:01000372	household waste material	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00002030	aquatic biome	True	False	False	0	0	True	True	True	False	True	False	True		24256.0	12863.0
ENVO:01000102	cold surface current	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000146	marine coral reef crest	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002197	saline water aquarium	True	False	False	0	0	False	False	False	False	False	False	False			105.0
ENVO:01000344	nival	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000547	glaze ice layer	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000290	warm monomictic lake	True	False	False	0	0	True	False	False	False	False	False	False			45.0
ENVO:01000459	asphalt concrete	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000504	container of an intermittent pond	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000085	plume front	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00003965	anaerobic digester sludge	True	False	False	0	0	False	False	False	False	False	True	False			996.0
NCBITaxon:2836	Bacillariophyta	False	False	False	0	0	False	False	False	False	False	False	False			25.0
ENVO:01000086	coastal buoyancy current front	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000489	palsa	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000122	marine hydrothermal vent	True	False	False	0	0	True	False	False	False	False	False	False			37.0
ENVO:01000559	compressed biogas	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000601	motor vehicle	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:06105025	cohesion	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01001834	subpolar biome	True	False	False	0	0	True	True	True	False	False	False	False			459.0
ENVO:01001179	cnidarian-associated environment	True	False	False	0	0	False	True	False	False	False	False	False			8.0
ENVO:00000386	river mouth	True	False	False	0	0	True	False	False	False	False	False	False			25.0
ENVO:01000391	tropical semi-evergreen moist broadleaf forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:00002090		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000461	pseudocrater	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00000408	volcanic fissure	True	False	False	0	0	True	False	False	False	False	False	False			15.0
ENVO:01000367	anchialine cave	True	False	False	0	0	True	False	False	False	False	False	False			
UBERON:0001088	urine	False	False	False	0	0	False	False	False	False	False	False	False			84.0
ENVO:01000145	marine coral reef back reef	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002873	organic waste material	True	False	False	0	0	False	False	False	False	False	True	False			36.0
ENVO:01000542	ozone layer	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:06105034		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000458	concrete	True	False	False	0	0	False	False	False	False	False	True	False			60.0
ENVO:01000424	patio	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002076		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01001803	tropical forest	True	False	False	0	0	True	True	False	False	False	False	False			15.0
ENVO:00002192	poultry litter	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000093	boundary current front	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:2017081506		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002053	limestone	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01000008	microbial mat	True	False	False	0	0	False	False	False	False	False	False	False			4.0
ENVO:01000417	house	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002204	anthropogenic contamination feature	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000306	freshwater environment	True	False	False	0	0	False	True	False	False	False	False	False			38.0
ENVO:01000279	ice lens	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002196	aquarium	True	False	False	0	0	False	False	False	False	False	False	False			43.0
ENVO:01000653	slum	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000563	central-draught lamp	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000444	dacitic lava	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000493	obsequent stream	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000396	tropical sclerophyllous dry forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000677	earthquake	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:06105040		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00002061	oil spill	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000245	cropland biome	True	False	False	0	0	True	True	True	True	False	False	False			7.0
ENVO:01000415	fine respirable suspended particulate matter	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000466	boundary wall	True	False	False	0	0	True	False	False	False	False	False	False			
CHEBI:16716	benzene	False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000176	shrubland biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:01000392	tropical upper montane forest	True	False	False	0	0	True	True	False	False	False	False	False			9.0
ENVO:01000594	cabinet	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01001103	detritus	True	False	False	0	0	False	False	False	False	False	True	False			3.0
ENVO:00002066		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00002177	1,4-dioxane contaminated sludge	True	False	False	0	0	False	False	False	False	False	True	False			2.0
ENVO:01000593	framed bed	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000393	tropical lower montane forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000445	disturbed ecosystem	True	False	False	0	0	False	True	False	False	False	False	False			
ENVO:01000355	vegetation layer	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002201	cis-dichloroethane contaminated sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000284	amictic lake	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01001872	manure pit	True	False	False	0	0	True	False	False	False	False	False	False			101.0
ENVO:00000433	kame terrace	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000530	ventilated improved pit latrine	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000488	glacial lake	True	False	False	0	0	True	False	False	False	False	False	False			14.0
ENVO:00002193	pulp-bleaching waste water	True	False	False	0	0	False	False	False	False	False	True	False			55.0
ENVO:01000670	vein	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000241	juniper woodland	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:00002202	organically enriched sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000051	marine black smoker biome	True	False	False	0	0	True	True	True	False	True	False	False			1.0
ENVO:01000289	cold monomictic lake	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000111	forested area	True	False	False	0	0	True	False	False	False	False	False	False			294.0
ENVO:01000201	subtropical broadleaf forest biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:01000600	rainwater	True	False	False	0	0	False	False	False	False	False	True	False			144.0
ENVO:01000418	human house	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000036	oceanic mesopelagic zone biome	True	False	False	0	0	True	True	True	False	True	False	False			212.0
ENVO:00002056	shale	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:00002224	eutrophic water	True	False	False	0	0	False	False	False	False	False	True	False			84.0
ENVO:00002161	obsolete fermented agave juice	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:2017111506		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000503	burnt-brick exterior wall	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000682	glacial abrasion	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00010505	aerosol	True	False	False	0	0	False	False	False	False	False	True	False			40.0
ENVO:01000591	bed frame	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00010483	environmental material	True	False	False	0	0	False	False	False	False	False	True	False			380.0
ENVO:01000857	temperate mediterranean sea biome	True	False	False	0	0	True	True	True	False	True	False	False			
ENVO:01000301	estuarine water	True	False	False	0	0	True	False	False	False	False	True	False			1.0
ENVO:01001320	fresh water body	True	False	False	0	0	True	False	False	False	False	False	False			68.0
ENVO:01000585	desk	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:06105021	adsorption	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000706	soil erosion	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000384	tropical lowland evergreen broadleaf rain forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:00000262	steppe	True	False	False	0	0	True	False	False	False	False	False	False			3.0
ENVO:01000221	temperate woodland biome	True	False	False	0	0	True	True	True	True	False	False	False			323.0
ENVO:01000457	masonry unit	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000090	coastal upwelling front	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000305	peninsula	True	False	False	0	0	True	False	False	False	False	False	False			354.0
ENVO:01000035	oceanic epipelagic zone biome	True	False	False	0	0	True	True	True	False	True	False	True		1059.0	954.0
ENVO:00002112	gold mine drainage	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002101		False	False	False	0	0	False	False	False	False	False	False	False			
BFO:0000015	process	False	False	False	0	0	False	False	False	False	False	False	False			22.0
ENVO:01000225	subtropical dry broadleaf forest biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:01000347	montane conifer woodland	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000266	water vapour	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000029	marine reef biome	True	False	False	0	0	True	True	True	False	True	False	False			
ENVO:00003982	travertine	True	False	False	0	0	False	False	False	False	False	True	False			8.0
ENVO:01001838	arid biome	True	False	False	0	0	True	True	True	False	False	False	False			
ENVO:00000477	mount	True	False	False	0	0	True	False	False	False	False	False	False			28.0
ENVO:00000059	underground river	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00000494	insequent stream	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000385	temperate deciduous broadleaf forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:00002183	oil tank	True	False	False	0	0	False	False	False	False	False	False	False			42.0
ENVO:00000126	sulfur spring	True	False	False	0	0	True	False	False	False	False	False	False			10.0
ENVO:0400012		False	False	False	0	0	False	False	False	False	False	False	False			69.0
ENVO:01000312	culturing environment	True	False	False	0	0	False	True	False	False	False	False	False			
ENVO:00000512	pond bed	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00000446	terrestrial biome	True	False	False	0	0	True	True	True	True	False	False	False			378.0
ENVO:00000141	bank	True	False	False	0	0	True	False	False	False	False	False	False			79.0
ENVO:01001893	salt spring	True	False	False	0	0	True	False	False	False	False	False	False			98.0
ENVO:00002010	saline water	True	False	False	0	0	False	False	False	False	False	True	False			6.0
ENVO:01000581	mobile phone	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000031	obsolete marine feature	True	True	False	0	0	False	False	False	False	False	False	False			52.0
ENVO:01000211	temperate coniferous forest biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:00002170	compost	True	False	False	0	0	False	False	False	False	False	True	False			146.0
ENVO:01000328	dome swamp	True	False	False	0	0	False	True	False	False	False	False	False			
ENVO:00000130	rocky reef	True	False	False	0	0	True	False	False	False	False	False	False			264.0
ENVO:01000340	alpine	True	False	False	0	0	False	False	False	False	False	False	False			750.0
ENVO:03600010	membrane bioreactor	True	False	False	0	0	False	False	False	False	False	False	False			142.0
ENVO:01000942	continental subsurface zone	True	False	False	0	0	True	False	False	False	False	False	False			8.0
ENVO:2017111503		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000613	watercraft	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:06105024	adhesion	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000588	sofa	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000420	building part	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000427	carbon nanotube enriched soil	True	False	False	0	0	True	False	False	False	False	True	False			
ENVO:00000018	obsolete dry river	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:00000455	tarn	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:00002176	contaminated sludge	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01000098	deep ocean current	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000521	batholith	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000537	atmospheric ozone	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000020	estuarine biome	True	False	False	0	0	True	True	True	False	True	False	False			11537.0
ENVO:01000611	bus	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000365	ice cave	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000008	fourth-order administrative region	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000884	area of developed space with low usage intensity	True	False	False	0	0	True	False	False	False	False	False	False			20.0
ENVO:01000494	thatched exterior wall	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:03600087	greenhouse	True	False	False	0	0	True	False	False	False	False	False	False			4.0
ENVO:01000523	pit latrine with slab floor	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000644	liquid planetary core	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000167	determinate root nodule	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000485	sea shore	True	False	False	0	0	True	False	False	False	False	False	False			136.0
ENVO:01000660	tephra	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000464	artificial harbor	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:00000022	river	True	False	False	0	0	True	False	False	False	False	False	False			2076.0
ENVO:01000623	boiling	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000401	tropical mixed needleleaf forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01001804	subtropical forest	True	False	False	0	0	True	True	False	False	False	False	False			35.0
ENVO:01000366	talus cave	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000318	extreme high temperature environment	True	False	False	0	0	False	True	False	False	False	False	False			
PATO:0001455	aerobic	False	False	False	0	0	False	False	False	False	False	False	False			85.0
ENVO:00000893	xeric basin biome	True	False	False	0	0	True	True	True	False	True	False	False			
ENVO:00002046	activated sludge	True	False	False	0	0	False	False	False	False	False	True	False			5598.0
ENVO:01000480	glass	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000101	warm surface current	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000046	marginal sea biome	True	False	False	0	0	True	True	True	False	True	False	False			53.0
ENVO:01000586	chair	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000272	mudstone	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00002139	pebble	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000138	plant matter fall	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002148	coarse beach sand	True	False	False	0	0	True	False	False	False	False	True	False			
ENVO:01000389	temperate mixed broadleaf forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01001830	tropical biome	True	False	False	0	0	True	True	True	False	False	False	False			6.0
ENVO:01000084	estuarine front	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000772	rural area	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:01001062	crater lake	True	False	False	0	0	True	False	False	False	False	False	False			52.0
ENVO:01000137	organic matter fall	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000455	material pooling disposition	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000010	transport feature	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000038	lagoon	True	False	False	0	0	False	False	False	False	False	False	False			244.0
ENVO:01000281	layer	True	False	False	0	0	False	False	False	False	False	False	False			7.0
ENVO:01000614	bicycle	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000207	mediterranean	True	False	False	0	0	False	False	False	False	False	False	False			145.0
ENVO:01000604	vehicle	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000615	motorcycle	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002984	petroleum	True	False	False	0	0	False	False	False	False	False	True	False			97.0
ENVO:01000261	obsolete lysocline	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:00002072		False	False	False	0	0	False	False	False	False	False	False	False			1.0
FOODON:00001256	dairy food product	False	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:00000478	range of mounts	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:2017111512		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002097		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002009	obsolete terrestrial habitat	True	True	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000485	quartz glass	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01001831	temperate biome	True	False	False	0	0	True	True	True	False	False	False	False			304.0
ENVO:01000244	pinyon juniper woodland	True	False	False	0	0	True	True	False	False	False	False	False			
CHEBI:24866	salt	False	False	False	0	0	False	False	False	False	False	False	False			56.0
ENVO:01000127	marine cold seep biome	True	False	False	0	0	True	True	True	False	True	False	False			74.0
ENVO:00000016	sea	True	False	False	0	0	True	False	False	False	False	False	False			232.0
ENVO:01000073	marine oligotrophic desert	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01001787	aquatic ecosystem	True	False	False	0	0	True	True	False	False	False	False	False			162.0
ENVO:00002182	nitrobenzene enriched sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000579	television set	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000256	mineral material	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000150	coral reef	True	False	False	0	0	True	False	False	False	False	False	False			2044.0
ENVO:01000026	marine bathyal zone biome	True	False	False	0	0	True	True	True	False	True	False	False			75.0
ENVO:00000087	cliff	True	False	False	0	0	True	False	False	False	False	False	False			8.0
ENVO:01000565	lantern	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:03605006	stream water	True	False	False	0	0	True	False	False	False	False	True	False			42.0
ENVO:00002105		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:2017111510		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000045	epeiric sea biome	True	False	False	0	0	True	True	True	False	True	False	False			12.0
ENVO:01000507	iron sheet	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000650	stream channel	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000469	exterior wall	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000166	atoll	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000406	snow	True	False	False	0	0	False	False	False	False	False	True	False			31.0
ENVO:00000456	tidewater glacier	True	False	False	0	0	False	False	False	False	False	False	False			2.0
ENVO:01000094	subtropical convergence front	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000332	gravelly slope	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000233	intermediate lava	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000185	montane desert biome	True	False	False	0	0	True	True	True	False	False	False	False			12.0
ENVO:00002042	surface water	True	False	False	0	0	False	False	False	False	False	True	False			903.0
ENVO:01000434	sclerophyllous forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000190	flooded savanna biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:01000053	marine ultramafic hydrothermal vent biome	True	False	False	0	0	True	True	True	False	True	False	False			142.0
