curie	label	envo_native	obsolete	EnvMediumSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	snow	mass_of_environmental_material	human_construction	building	building_part	goldterms_mappings	nmdc_biosamples_count	ncbi_bioprojects_count
ENVO:01001820	cultured organic material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000493		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
FOODON:00001220	sausage (smoked)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
CHEBI:48706	antagonist	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
NCBITaxon:1	root	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		16.0
ENVO:01001258	vog	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000227	tropical dry broadleaf forest biome	True	False	False	0	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001810	mediterranean grassland	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
FOODON:00002044	mollusc food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
CHEBI:17632	nitrate	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001009	hot dog	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00002643	food (dehydrated)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000500		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
FOODON:00001295	pecorino cheese	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000055	saline evaporation pond	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001223	sausage (dried, fermented)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000324	outflow cave	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:02000121	peat extraction	True	False	False	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001083	sugar condiment	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002232	andosol	True	False	True	0	1	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		1.0
ENVO:00005748	dry soil	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		4.0
FOODON:00002038	millet food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000122	track	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False		12.0
ENVO:03501220	door	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000401	spatter cone	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:03400148	milk or milk product (us cfr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001275	hen egg food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001090	sour milk beverage	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000543		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
FOODON:00001004	fermenting sugar cane juice	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001210	wheat flour food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00002663	pork food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000188	tropical savanna biome	True	False	False	0	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:041		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001219	sausage (cooked, smoked)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:03430109	food (liquid, low viscosity)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000416	coastal dune	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
FOODON:03400115	cheese or cheese product (us cfr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03501290	supermarket	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False		1.0
ENVO:00002054	chalk	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000842	smog	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000121	artificial channel	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False		1.0
ENVO:0000484		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:052		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000011	garden	True	False	False	0	3	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True		80.0
ENVO:03000108	slab snow	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False		
ENVO:00002237	chernozem	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		1.0
CHEBI:33232	application	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000471		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00003900	rye grass silage	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002288		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000445	transvasement	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000395	channel of a watercourse	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000387	container of an intermittent lake	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000490		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:03600013	bituminous sand	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001479	fluid astronomical body part	True	False	False	0	1	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000556		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001515	freshwater congelation ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False		
ENVO:06105273	fine sand	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001235	soy sauce food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002013	igneous rock	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
CHEBI:22695	base	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		10.0
ENVO:01001496	inorganic macronutrient dissolved in ocean water	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000313	anthropogenic environment	True	False	False	0	8	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True		
ENVO:01000268	atmospheric water vapour	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000498	volcanic dike	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:03400861	prepared food product (eurofir)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002265	obsolete agricultural waste	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001233	nut oil food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001103	detritus	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:03400803	seafood product (eurofir)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000355	monogenetic volcanic field	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000525		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00002259	agricultural soil	True	False	True	0	5	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	True	12.0	100.0
ENVO:00000384	river bed	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000532		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:0000519		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000118	sandy sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000297	paddy field	True	False	False	0	3	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		30.0
FOODON:03400257	fruit or vegetable product (us cfr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002007	sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		45.0
ENVO:03605003	epiphyton	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
CHEBI:24866	salt	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		8.0
ENVO:01001811	temperate grassland	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		6.0
FOODON:00001221	sausage (raw, smoked)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:02000059	surface soil	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	13.0	99.0
ENVO:00002055	sandstone	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001508	anchored ice calf	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:00000138	cove	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		19.0
FOODON:00001053	fermented dairy food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03605006	stream water	True	False	False	0	0	False	True	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
ENVO:00003884	farmyard manure	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:03600007	formation fluid	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001854	hydrothermal field	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:009		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000116	pebble sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000260	prairie	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		18.0
FOODON:00001288	cantaloupe fruit food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03510000	wood dust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001192	quinoa food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000381	massif	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000437	lava field	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000780	public road	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False		1.0
ENVO:00002300		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03501253	gypsum	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000489		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000127	badland	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000114	agricultural field	True	False	False	0	4	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		166.0
ENVO:00000877	obsolete Temperate grasslands, savannas, and shrubland biome	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
PATO:0045092	east	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000861	area of dwarf scrub	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00005779	vegetable garden soil	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:00000442	maelstrom	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001457	cloud forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:02000045	red clay	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000435		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:02000024	aqueous humour material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000196	alkaline flat	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002114	chemically enriched sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000681	sodium chloride salt	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002020	obsolete extreme habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000060	particulate environmental material	True	False	False	0	101	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000574		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002249	phaeozem	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		3.0
ENVO:02000035	oronasal secretion material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000892	area of cropland	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		19.0
ENVO:00000181	nunatak	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:03000038	cryoconite deposit	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000512		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:0000442		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
FOODON:00001082	bitter cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000710	flood	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000249	lateral moraine	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002191	animal litter	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001182	tended pasturable land	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000250	medial moraine	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001501	radiation from a manufactured product	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000872	ballast water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
ENVO:00005801	rhizosphere	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True		205.0
ENVO:01000463	hydraulic cement	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:028		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000445		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000245	maar	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000488	glacial lake	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002199	sandy beach	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001289	potato salad food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001138	carbon dioxide ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000469	research facility	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False		1.0
FOODON:00001094	fermented beverage	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01045		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:03307539	food (dried)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000083	hill	True	False	False	0	1	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		210.0
ENVO:00002034	biofilm	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True		21.0
ENVO:00002240	kastanozem	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		1.0
UBERON:0002416	integumental system	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		98.0
ENVO:00000360	area of national forest	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001021	humic lake	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001284	barium dust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:02000034	tear material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000640	planetary mantle	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:03400777	eurofir food classification	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000208	mediterranean woodland biome	True	False	False	0	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False		6.0
ENVO:00000460	penplain	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03000033	marine sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:00005791	sterile water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		2.0
ENVO:01001473	terrestrial observatory system	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000070	terrigenous sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000311	cultivated environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		10.0
ENVO:00000446	terrestrial biome	True	False	False	0	14	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	True		3.0
ENVO:02000129	bottom ash	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		2.0
FOODON:00001040	chicken meat food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002291		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001635	bean food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002141	leachate	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		2.0
ENVO:01000462	masonry cement	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001015	fogbow	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01029		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002118	sea sand	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000444	woodland clearing	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		18.0
ENVO:00000343	particle of silt	True	False	False	0	101	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01011		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001020	beer wort food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00003919	research station	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False		3.0
PATO:0002063	columnar	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000389	intermittent wetland	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000537		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000953	tree line ecotone	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:03420108	sugar	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		4.0
ENVO:00002117	creosote contaminated soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
FOODON:00001118	cattle dairy food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000850	clathrate material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000371	complex volcano	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002229	arenosol	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		8.0
ENVO:049		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000188	palsa mire	True	False	False	2	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002333		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000457	plateau glacier	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		2.0
FOODON:00001626	bakery food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000473	thatch	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001771	cow milk based food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000419	stack	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000485		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:03000116	snowpack	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		1.0
ENVO:02500011	afforestation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00005775	salt contaminated soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		2.0
ENVO:00000107	heath	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000211	temperate coniferous forest biome	True	False	False	0	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False		10.0
ENVO:00003032	fresh animal manure	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002295		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000434	outwash fan	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000249	urban biome	True	False	False	0	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00002129	anaerobic sludge	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001124	caprine cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002158	ditch water	True	False	False	0	0	False	True	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
ENVO:03000071	first year ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False		
FOODON:00002333	vegetable pickle food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000021	freshwater lake	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001357	desert	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True		2.0
ENVO:01001790	terrestrial ecosystem	True	False	False	0	15	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001002	animal-associated environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00005783	leafy wood soil	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		4.0
ENVO:01001525	hard-frozen soil	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:00012408	aquifer	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		5.0
ENVO:01001397	ultisol	True	False	True	0	1	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		8.0
ENVO:00010506	emulsion	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001181	rhizoplane	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000428	biome	True	False	False	0	14	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False		165.0
ENVO:00002322		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001846	depth hoar	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000448		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000442	dacite	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
