	id	elev	geo_loc_name	geo_loc_name_normalized	latitude	latitude_decimal_len	longitude	longitude_decimal_len	normalized_address	formatted_address	lat	lon	distance_between_corners	ne_lat	ne_lon	sw_lat	sw_lon	lat_lon_diff
5601	nmdc:bsm-11-q3tsc458	199.7	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.427091	6	-72.229737	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						12.059708919879455
5602	nmdc:bsm-11-q3vax437	472.4	USA: Wisconsin, Steigerwaldt-Chequamegon	usa wisconsin steigerwaldt chequamegon	45.506757	6	-89.58706	5	usa wisconsin steigerwaldt chequamegon	Chequamegon Dr, Minocqua, WI 54548, USA	45.8937771	-89.8006914	0.8065178448145299	45.89547839999999	-89.7968313	45.8907197	-89.8046961	46.12186024310389
5603	nmdc:bsm-11-q3vax437	472.4	USA: Wisconsin, Steigerwaldt-Chequamegon	usa wisconsin steigerwaldt chequamegon	45.506757	6	-89.58706	5	usa wisconsin steigerwaldt chequamegon	Chequamegon Dr, Emery, WI 54513, USA	45.6723188	-90.1156759	1.648900738203462	45.6739262	-90.1048578	45.671545	-90.1258043	45.06512390738193
5604	nmdc:bsm-11-q3w9qy72		USA: California	usa california	34.4149	4	-119.841	3	usa california	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	265.56217184870053
5605	nmdc:bsm-11-q4141735	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4	usa wisconsin	Wisconsin, USA	43.7844397	-88.7878678	748.1548770678803	47.309822	-86.249548	42.4917199	-92.8894331	90.98876752230821
5606	nmdc:bsm-11-q4h34794	1649.3	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.818371	6	-104.746715	6	usa colorado central plains experimental range	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	166.20580152288898
5607	nmdc:bsm-11-q4hqh671	392.1	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.103827	6	-96.561811	6	usa kansas konza prairie biological station	Konza Prairie Biological Station, 100 Konza Prairie Ln, Manhattan, KS 66502, USA	39.1068765	-96.6091402						4.0978946844442135
5608	nmdc:bsm-11-q4htkr18	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4	usa wisconsin	Wisconsin, USA	43.7844397	-88.7878678	748.1548770678803	47.309822	-86.249548	42.4917199	-92.8894331	90.98876752230821
5609	nmdc:bsm-11-q4qc4d09	1.0	USA: Oregon	usa oregon	46.1214	4	-123.2704	4	usa oregon	Oregon, USA	43.8041334	-120.5542012	812.7250288646959	46.299099	-116.463262	41.9920819	-124.703541	334.7139287267683
5610	nmdc:bsm-11-q4twk543	1652.0	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.817292	6	-104.750288	6	usa colorado central plains experimental range	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	165.94388539886668
5611	nmdc:bsm-11-q50rjw72	514.8	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.256193	6	-89.515052	6	usa michigan university of notre dame environmental research center	Michigan, USA	44.3148443	-85.60236429999999	981.479803794	48.3056109	-82.122805	41.696118	-90.4183919	374.49219961123015
5612	nmdc:bsm-11-q51v3h46	308.6	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.380971	6	-97.620209	6	usa texas lyndon b johnson national grassland	Lyndon B Johnson National Grassland, Texas 76225, USA	33.4167777	-97.6253071						4.009552360119535
5613	nmdc:bsm-11-q53be480	193.6	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.478565	6	-72.259572	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						8.19878200406815
5614	nmdc:bsm-11-q59tga92	322.2	USA: Tennessee, Oak Ridge	usa tennessee oak ridge	35.963926	6	-84.287233	6	usa tennessee oak ridge	Oak Ridge, TN, USA	36.0103561	-84.26964490000002	32.92019974635632	36.064688	-84.1556119	35.874865	-84.43633400000002	5.399869574365667
5615	nmdc:bsm-11-q59xhn59	448.9	USA: Wisconsin, Treehaven	usa wisconsin treehaven	45.479917	6	-89.556089	6	usa wisconsin treehaven	Tree Haven, Holland, WI 53070, USA	43.6079159	-87.7606126	0.3036593748349586	43.60905409999999	-87.759112	43.60667249999999	-87.76095749999999	252.1277537920904
5616	nmdc:bsm-11-q59xhn59	448.9	USA: Wisconsin, Treehaven	usa wisconsin treehaven	45.479917	6	-89.556089	6	usa wisconsin treehaven	Tree Hvn, Holland, WI 53070, USA	43.6068628	-87.7608536	0.0706197994215331	43.6068645	-87.76084209999999	43.6063081	-87.761265	252.21438050247696
5617	nmdc:bsm-11-q5bwzr43	504.4	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.243102	6	-89.544805	6	usa michigan university of notre dame environmental research center	Michigan, USA	44.3148443	-85.60236429999999	981.479803794	48.3056109	-82.122805	41.696118	-90.4183919	375.59267195895626
5618	nmdc:bsm-11-q5dajv38	24.0	US: Maryland, Smithsonian Environmental Research Center	us maryland smithsonian environmental research center	38.8912	4	-76.56173	5	us maryland smithsonian environmental research center	647 Contees Wharf Rd, Edgewater, MD 21037, USA	38.90156229999999	-76.5564251						1.2403270870079977
5619	nmdc:bsm-11-q5kbyt21		USA: Stabler, Washington	usa stabler washington	45.7922	4	-121.9299	4	usa stabler washington	Stabler, WA 98610, USA	45.80833	-121.90639						2.5570432326060124
5620	nmdc:bsm-11-q5mn2k97	99.0	USA: Alabama, Talladega National Forest	usa alabama talladega national forest	32.898842	6	-87.446131	6	usa alabama talladega national forest	Talladega National Forest, 9901 AL-5, Brent, AL 35034, USA	33.5083153	-85.7850599						168.74939785562796
5621	nmdc:bsm-11-q5nxet10	191.0	USA: California, Anza Borrego Desert State Park	usa california anza borrego desert state park	33.305325	6	-116.254011	6	usa california anza borrego desert state park	Anza-Borrego Desert State Park, Borrego Springs, CA 92004, USA	33.100492	-116.3013266						23.197931290852672
5622	nmdc:bsm-11-q61jb090	263.5	USA: Alaska, Caribou-Poker Creeks Research Watershed	usa alaska caribou poker creeks research watershed	65.155247	6	-147.512957	6	usa alaska caribou poker creeks research watershed	Alaska, USA	63.588753	-154.4930619	3591.8039928703406	71.439786	-129.9741939	51.175092	172.347846	377.925684495108
5623	nmdc:bsm-11-q6a0e197	3412.5	USA: Colorado, Niwot Ridge	usa colorado niwot ridge	40.04845	5	-105.584355	6	usa colorado niwot ridge	Niwot Ridge, Colorado 80466, USA	40.0597085	-105.6169466						3.043366981875082
5624	nmdc:bsm-11-q6pn6539		USA: VA, Warren	usa va warren	38.892925	6	-78.139494	6	usa va warren	Warren, VA 24590, USA	37.76583	-78.55806						130.5366464761851
5625	nmdc:bsm-11-q6pn6539		USA: VA, Warren	usa va warren	38.892925	6	-78.139494	6	usa va warren	Warren County, VA, USA	38.9331749	-78.24761459999999	45.911864339347176	39.036629	-78.004313	38.75704200000001	-78.3947041	10.37019079846574
5626	nmdc:bsm-11-q7007f72	1099.5	USA: Hawaii, Puu Makaala Natural Area Reserve	usa hawaii puu makaala natural area reserve	19.554243	6	-155.228851	6	usa hawaii puu makaala natural area reserve	Pu’U Maka’ Ala Natural Area Reserve, Amaumau Rd, Mountain View, HI 96771, USA	19.5315493	-155.2589933						4.042812419950371
5627	nmdc:bsm-11-q71x3r53	644.2	USA: Alaska, Healy	usa alaska healy	63.887138	6	-149.301221	6	usa alaska healy	Healy, AK, USA	63.8697384	-149.0215109	96.2775756850269	64.234208	-148.1798309	63.664205	-149.6640151	13.82964075325198
5628	nmdc:bsm-11-q7ddp474	244.7	USA: Tennessee, Oak Ridge	usa tennessee oak ridge	35.930248	6	-84.270109	6	usa tennessee oak ridge	Oak Ridge, TN, USA	36.0103561	-84.26964490000002	32.92019974635632	36.064688	-84.1556119	35.874865	-84.43633400000002	8.907712216353413
5629	nmdc:bsm-11-q7ham495	974.5	USA: Arizona, Santa Rita Experimental Range	usa arizona santa rita experimental range	31.840609	6	-110.917189	6	usa arizona santa rita experimental range	Arizona, USA	34.0489281	-111.0937311	824.0051895238184	37.0037251	-109.0451719	31.3323448	-114.8163229	246.1057116666507
5630	nmdc:bsm-11-q7jegt13	1637.9	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.850866	6	-104.699535	6	usa colorado central plains experimental range	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	171.38687345268318
5631	nmdc:bsm-11-q7k6mn24	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4	usa wisconsin	Wisconsin, USA	43.7844397	-88.7878678	748.1548770678803	47.309822	-86.249548	42.4917199	-92.8894331	90.98876752230821
5632	nmdc:bsm-11-q7nra082	308.6	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.380971	6	-97.620209	6	usa texas lyndon b johnson national grassland	Lyndon B Johnson National Grassland, Texas 76225, USA	33.4167777	-97.6253071						4.009552360119535
5633	nmdc:bsm-11-q84vp418	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4	usa wisconsin	Wisconsin, USA	43.7844397	-88.7878678	748.1548770678803	47.309822	-86.249548	42.4917199	-92.8894331	90.98876752230821
5634	nmdc:bsm-11-q85znk57	512.8	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.237778	6	-89.541857	6	usa michigan university of notre dame environmental research center	Michigan, USA	44.3148443	-85.60236429999999	981.479803794	48.3056109	-82.122805	41.696118	-90.4183919	375.0777513872202
5635	nmdc:bsm-11-q8av2916	358.8	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.538302	6	-72.175607	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						1.3975455809806863
5636	nmdc:bsm-11-q8en7a42	571.7	USA: North Dakota, Dakota Coteau Field Site	usa north dakota dakota coteau field site	47.160965	6	-99.11068	5	usa north dakota dakota coteau field site	Coteau, ND 58721, USA	48.7566981	-102.3190572						297.5478661035961
5637	nmdc:bsm-11-q8fxmk47	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4	usa wisconsin	Wisconsin, USA	43.7844397	-88.7878678	748.1548770678803	47.309822	-86.249548	42.4917199	-92.8894331	90.98876752230821
5638	nmdc:bsm-11-q8hms608	11.0	USA: Alabama, Lenoir Landing	usa alabama lenoir landing	31.814261	6	-88.187361	6	usa alabama lenoir landing	Lenoir Landing Rd, Alabama, USA	31.8510083	-88.1737765	3.0392456317494507	31.8576393	-88.1584129	31.8488593	-88.18888609999999	4.2829037791837585
5639	nmdc:bsm-11-q8wjyy83	1688.0	USA: Utah, Onaqui	usa utah onaqui	40.193323	6	-112.464547	6	usa utah onaqui	Onaqui Mountains, Utah 84022, USA	40.210325	-112.5594079						8.275190328334594
5640	nmdc:bsm-11-q8yf2e18	132.2	USA: Alabama, Talladega National Forest	usa alabama talladega national forest	32.957884	6	-87.432614	6	usa alabama talladega national forest	Talladega National Forest, 9901 AL-5, Brent, AL 35034, USA	33.5083153	-85.7850599						165.00526968189553
5641	nmdc:bsm-11-q8zjf902	31.5	USA: Florida, Ordway-Swisher Biological Station	usa florida ordway swisher biological station	29.703861	6	-81.956817	6	usa florida ordway swisher biological station	693 FL-26, Melrose, FL 32666, USA	29.7196578	-82.00013200000001						4.537013261652772
5642	nmdc:bsm-11-q93sz776	457.5	USA: Wisconsin, Treehaven	usa wisconsin treehaven	45.492353	6	-89.567781	6	usa wisconsin treehaven	Tree Haven, Holland, WI 53070, USA	43.6079159	-87.7606126	0.3036593748349586	43.60905409999999	-87.759112	43.60667249999999	-87.76095749999999	253.78330142899122
5643	nmdc:bsm-11-q93sz776	457.5	USA: Wisconsin, Treehaven	usa wisconsin treehaven	45.492353	6	-89.567781	6	usa wisconsin treehaven	Tree Hvn, Holland, WI 53070, USA	43.6068628	-87.7608536	0.0706197994215331	43.6068645	-87.76084209999999	43.6063081	-87.761265	253.86994286438784
5644	nmdc:bsm-11-q941nc16	193.6	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.478565	6	-72.259572	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						8.19878200406815
5645	nmdc:bsm-11-q94v7385	62.0	USA: Oregon	usa oregon	44.5881	4	-123.1939	4	usa oregon	Oregon, USA	43.8041334	-120.5542012	812.7250288646959	46.299099	-116.463262	41.9920819	-124.703541	227.76883435826085
5646	nmdc:bsm-11-q982wp47	931.5	USA: Alaska, Toolik Field Station	usa alaska toolik field station	68.622127	6	-149.280182	6	usa alaska toolik field station	68° 38' N, 149° 36' W, AK, USA	68.62722769999999	-149.5912475						12.6195554329157
5647	nmdc:bsm-11-q9b7n234		USA: Florida	usa florida	29.9493	4	-85.0154	4	usa florida	Florida, USA	27.6648274	-81.5157535	1052.0642968464822	31.000968	-79.974306	24.396308	-87.634896	425.1592036659636
5648	nmdc:bsm-11-q9e76575	1637.9	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.850866	6	-104.699535	6	usa colorado central plains experimental range	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	171.38687345268318
5649	nmdc:bsm-11-q9sjmw93	358.8	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.538302	6	-72.175607	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						1.3975455809806863
5650	nmdc:bsm-11-q9zvdh52	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4	usa wisconsin	Wisconsin, USA	43.7844397	-88.7878678	748.1548770678803	47.309822	-86.249548	42.4917199	-92.8894331	90.98876752230821
5651	nmdc:bsm-11-qa1bj383	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4	usa wisconsin	Wisconsin, USA	43.7844397	-88.7878678	748.1548770678803	47.309822	-86.249548	42.4917199	-92.8894331	90.98876752230821
5652	nmdc:bsm-11-qa2yrv97		USA: AK, Denali	usa ak denali	68.627175	6	-149.590514	6	usa ak denali	Denali, Alaska, USA	63.06916889999999	-151.0069842						621.3310225695693
5653	nmdc:bsm-11-qabw2384		USA: AK, Fairbanks North Star	usa ak fairbanks north star	64.8558	4	-147.8335	4	usa ak fairbanks north star	Fairbanks North Star Borough, AK, USA	64.9526102	-146.4744155	261.9776835668317	65.4535231	-143.88408	64.2571759	-148.663265	64.9927202931902
5654	nmdc:bsm-11-qam3hk28	62.0	USA: Oregon	usa oregon	44.588185	6	-123.192616	6	usa oregon	Oregon, USA	43.8041334	-120.5542012	812.7250288646959	46.299099	-116.463262	41.9920819	-124.703541	227.67776096187788
5655	nmdc:bsm-11-qap0d869		USA: AK, North Slope	usa ak north slope	68.627175	6	-149.590514	6	usa ak north slope	North Slope Borough, AK, USA	69.05787579999999	-152.8628274	1061.7321245038004	71.441059	-141.0026568	67.999952	-166.9855109	139.76964612938033
5656	nmdc:bsm-11-qatbmt08	291.5	USA: Kansas, KU Field Station	usa kansas ku field station	39.035201	6	-95.194409	6	usa kansas ku field station	Kansas, USA	39.011902	-98.4842465	730.3188454297903	40.003166	-94.588387	36.9930159	-102.0517688	284.19195112182183
5657	nmdc:bsm-11-qaygw761	1901.5	USA: Wyoming, Yellowstone National Park	usa wyoming yellowstone national park	44.944613	6	-110.433659	6	usa wyoming yellowstone national park	Yellowstone National Park, WY 82190, USA	44.4279684	-110.5884542						58.73716479955037
5658	nmdc:bsm-11-qbc4ts86	99.0	USA: Alabama, Talladega National Forest	usa alabama talladega national forest	32.898842	6	-87.446131	6	usa alabama talladega national forest	Talladega National Forest, 9901 AL-5, Brent, AL 35034, USA	33.5083153	-85.7850599						168.74939785562796
5659	nmdc:bsm-11-qbcndr38		USA: Alabama	usa alabama	31.8531	4	-88.1574	4	usa alabama	Alabama, USA	32.3182314	-86.902298	636.5156901993332	35.008028	-84.888246	30.144425	-88.4732269	129.05903558648635
5660	nmdc:bsm-11-qbp9e558	20.5	USA: Florida, Disney Wilderness Preserve	usa florida disney wilderness preserve	28.125082	6	-81.432746	6	usa florida disney wilderness preserve	The Nature Conservancy's Disney Wilderness Preserve, 2700 Scrub Jay Trail, Poinciana, FL 34759, USA	28.1290006	-81.43004549999999						0.5098910456300112
5661	nmdc:bsm-11-qbtf5g36	273.4	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.403989	6	-97.572744	6	usa texas lyndon b johnson national grassland	Lyndon B Johnson National Grassland, Texas 76225, USA	33.4167777	-97.6253071						5.081908988722859
5662	nmdc:bsm-11-qc2ycn67	1652.1	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.818931	6	-104.748858	6	usa colorado central plains experimental range	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	166.1622284923305
5663	nmdc:bsm-11-qc94nb40	519.1	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.248534	6	-89.520942	6	usa michigan university of notre dame environmental research center	Michigan, USA	44.3148443	-85.60236429999999	981.479803794	48.3056109	-82.122805	41.696118	-90.4183919	374.3962117825491
5664	nmdc:bsm-11-qccr5277		USA: New York	usa new york	41.7216	4	-73.9411	4	usa new york	New York, NY, USA	40.7127753	-74.0059728	67.93397390813224	40.9175771	-73.70027209999999	40.4773991	-74.25908989999999	112.30733609985933
5665	nmdc:bsm-11-qchgmd73	540.5	USA: Alaska, Caribou-Poker Creeks Research Watershed	usa alaska caribou poker creeks research watershed	65.17688	5	-147.559452	6	usa alaska caribou poker creeks research watershed	Alaska, USA	63.588753	-154.4930619	3591.8039928703406	71.439786	-129.9741939	51.175092	172.347846	376.94742604505655
5666	nmdc:bsm-11-qcwhnb27	351.0	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.110903	6	-96.552209	6	usa kansas konza prairie biological station	Konza Prairie Biological Station, 100 Konza Prairie Ln, Manhattan, KS 66502, USA	39.1068765	-96.6091402						4.932473964869289
5667	nmdc:bsm-11-qczkkh39	567.4	USA: Alaska, Delta Junction	usa alaska delta junction	63.853315	6	-145.760668	6	usa alaska delta junction	Delta Junction, AK, USA	64.0400726	-145.7343509	11.07364435345993	64.0987619	-145.6280362	64.02508	-145.781209	20.806232436805754
5668	nmdc:bsm-11-qd2p3138	553.7	USA: North Dakota, Northern Great Plains Research Laboratory	usa north dakota northern great plains research laboratory	46.798586	6	-100.911965	6	usa north dakota northern great plains research laboratory	North Dakota, USA	47.5514926	-101.0020119	658.0033568713993	49.0005565	-96.5544111	45.9350719	-104.049012	83.9955917101423
5669	nmdc:bsm-11-qd6xf202	13.0	USA: Alabama, Lenoir Landing	usa alabama lenoir landing	31.854295	6	-88.160721	6	usa alabama lenoir landing	Lenoir Landing Rd, Alabama, USA	31.8510083	-88.1737765	3.0392456317494507	31.8576393	-88.1584129	31.8488593	-88.18888609999999	1.2861087997206289
5670	nmdc:bsm-11-qdaqqr65	349.3	USA: California, San Joaquin Experimental Range	usa california san joaquin experimental range	37.082813	6	-119.743324	6	usa california san joaquin experimental range	San Joaquin Experimental Range, California 93614, USA	37.09939290000001	-119.7401491						1.8649841558939202
5671	nmdc:bsm-11-qdfke561		USA: Ohio	usa ohio	39.2386771	7	-84.712397	6	usa ohio	Ohio, USA	40.4172871	-82.90712300000001	568.002300588023	42.323374	-80.518705	38.4034229	-84.8203051	202.3303384619843
5672	nmdc:bsm-11-qdmb5566		USA: California	usa california	34.4149	4	-119.841	3	usa california	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	265.56217184870053
5673	nmdc:bsm-11-qdmx8h27	573.6	USA: North Dakota, Chase Lake National Wildlife Refuge	usa north dakota chase lake national wildlife refuge	47.136134	6	-99.232896	6	usa north dakota chase lake national wildlife refuge	Chase Lake National Wildlife Refuge, Tappen, ND 58487, USA	47.0105508	-99.4404978	7.087907093162751	47.03069259999999	-99.4177671	46.98379389999999	-99.4810757	21.027932840738632
5674	nmdc:bsm-11-qdmxxf54		USA: AK, Fairbanks North Star	usa ak fairbanks north star	64.8558	4	-147.8335	4	usa ak fairbanks north star	Fairbanks North Star Borough, AK, USA	64.9526102	-146.4744155	261.9776835668317	65.4535231	-143.88408	64.2571759	-148.663265	64.9927202931902
5675	nmdc:bsm-11-qdnmsj98		USA: California	usa california	38.509635	6	-122.8834	4	usa california	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	360.73992794022166
5676	nmdc:bsm-11-qdrkx092	1650.0	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.814769	6	-104.748078	6	usa colorado central plains experimental range	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	165.80597259886426
5677	nmdc:bsm-11-qds4dc02		USA: AK, North Slope	usa ak north slope	68.627175	6	-149.590514	6	usa ak north slope	North Slope Borough, AK, USA	69.05787579999999	-152.8628274	1061.7321245038004	71.441059	-141.0026568	67.999952	-166.9855109	139.76964612938033
5678	nmdc:bsm-11-qe00bf47	834.7	USA: Alaska, Toolik Field Station	usa alaska toolik field station	68.560148	6	-149.528532	6	usa alaska toolik field station	68° 38' N, 149° 36' W, AK, USA	68.62722769999999	-149.5912475						7.881226796396681
5679	nmdc:bsm-11-qe13q836	62.0	USA: Oregon	usa oregon	44.5876	4	-123.1936	4	usa oregon	Oregon, USA	43.8041334	-120.5542012	812.7250288646959	46.299099	-116.463262	41.9920819	-124.703541	227.72629983498646
5680	nmdc:bsm-11-qe371x90	31.5	USA: Florida, Ordway-Swisher Biological Station	usa florida ordway swisher biological station	29.703861	6	-81.956817	6	usa florida ordway swisher biological station	693 FL-26, Melrose, FL 32666, USA	29.7196578	-82.00013200000001						4.537013261652772
5681	nmdc:bsm-11-qe4q0v79		USA: California	usa california	38.456	3	-121.5013	4	usa california	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	261.66228009780997
5682	nmdc:bsm-11-qejr7470	437.5	USA: California, San Joaquin Experimental Range	usa california san joaquin experimental range	37.116632	6	-119.730379	6	usa california san joaquin experimental range	San Joaquin Experimental Range, California 93614, USA	37.09939290000001	-119.7401491						2.103602259742032
5683	nmdc:bsm-11-qexh2n93	41.4	USA: Florida, Ordway-Swisher Biological Station	usa florida ordway swisher biological station	29.691969	6	-81.992063	6	usa florida ordway swisher biological station	693 FL-26, Melrose, FL 32666, USA	29.7196578	-82.00013200000001						3.1759534296915706
5684	nmdc:bsm-11-qezc0h51	1764.0	USA: Utah, Moab	usa utah moab	38.24742	5	-109.3883	4	usa utah moab	Moab, UT 84532, USA	38.5733155	-109.5498395	6.643602034695788	38.59312	-109.5216421	38.5556759	-109.581195	38.87532152324486
5685	nmdc:bsm-11-qf0gdn40	1650.0	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.814769	6	-104.748078	6	usa colorado central plains experimental range	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	165.80597259886426
5686	nmdc:bsm-11-qf98ze18	291.0	USA: New Hampshire, Bartlett Experimental Forest	usa new hampshire bartlett experimental forest	44.062082	6	-71.285878	6	usa new hampshire bartlett experimental forest	Bartlett Experimental Forest, Bartlett, NH 03812, USA	44.0556249	-71.29729510000001						1.160962297959159
5687	nmdc:bsm-11-qfdgag75	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4	usa wisconsin	Wisconsin, USA	43.7844397	-88.7878678	748.1548770678803	47.309822	-86.249548	42.4917199	-92.8894331	90.98876752230821
5688	nmdc:bsm-11-qfkkpj16	822.4	USA: Alaska, Toolik Field Station	usa alaska toolik field station	68.658157	6	-149.362189	6	usa alaska toolik field station	68° 38' N, 149° 36' W, AK, USA	68.62722769999999	-149.5912475						9.892832332485563
5689	nmdc:bsm-11-qfrg4v48	1623.8	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.818451	6	-104.707164	6	usa colorado central plains experimental range	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	168.01513475103187
5690	nmdc:bsm-11-qg3pws88	3494.9	USA: Colorado, Niwot Ridge	usa colorado niwot ridge	40.051247	6	-105.565041	6	usa colorado niwot ridge	Niwot Ridge, Colorado 80466, USA	40.0597085	-105.6169466						4.516819197074541
5691	nmdc:bsm-11-qg6kxr61	1.0	USA: Oregon	usa oregon	46.1216	4	-123.269	3	usa oregon	Oregon, USA	43.8041334	-120.5542012	812.7250288646959	46.299099	-116.463262	41.9920819	-124.703541	334.66054399014536
5692	nmdc:bsm-11-qg87dp66	25.5	USA: Alabama, Dead Lake	usa alabama dead lake	32.54229	5	-87.806804	6	usa alabama dead lake	Alabama, USA	32.3182314	-86.902298	636.5156901993332	35.008028	-84.888246	30.144425	-88.4732269	88.471148748737
5693	nmdc:bsm-11-qg8s5w34	336.7	USA: Virginia, Smithsonian Conservation Biology Institute	usa virginia smithsonian conservation biology institute	38.887763	6	-78.147164	6	usa virginia smithsonian conservation biology institute	1500 Remount Rd, Front Royal, VA 22630, USA	38.8871467	-78.1653155						1.5725421222310307
5694	nmdc:bsm-11-qh9krr06	1650.0	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.814769	6	-104.748078	6	usa colorado central plains experimental range	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	165.80597259886426
5695	nmdc:bsm-11-qha34k28	86.6	USA: Puerto Rico, Guanica Forest	usa puerto rico guanica forest	17.970294	6	-66.824633	6	usa puerto rico guanica forest	Guanica, Guánica, Puerto Rico	17.9725145	-66.9086264	6.56134331348206	17.9798599	-66.901292	17.959294	-66.9594359	8.887395128390704
5696	nmdc:bsm-11-qha34k28	86.6	USA: Puerto Rico, Guanica Forest	usa puerto rico guanica forest	17.970294	6	-66.824633	6	usa puerto rico guanica forest	United States	37.09024	-95.712891	9007.238625192922	74.071038	-66.885417	18.7763	166.9999999	3529.6673222323516
5697	nmdc:bsm-11-qhgtry08	805.4	USA: Alaska, Toolik Field Station	usa alaska toolik field station	68.664072	6	-149.381292	6	usa alaska toolik field station	68° 38' N, 149° 36' W, AK, USA	68.62722769999999	-149.5912475						9.436787063480457
5698	nmdc:bsm-11-qhq2kh40	62.0	USA: Oregon	usa oregon	44.588289	6	-123.192566	6	usa oregon	Oregon, USA	43.8041334	-120.5542012	812.7250288646959	46.299099	-116.463262	41.9920819	-124.703541	227.67833476682503
5699	nmdc:bsm-11-qhqnfx26	491.9	USA: Virginia, Smithsonian Conservation Biology Institute	usa virginia smithsonian conservation biology institute	38.884776	6	-78.125148	6	usa virginia smithsonian conservation biology institute	1500 Remount Rd, Front Royal, VA 22630, USA	38.8871467	-78.1653155						3.486629089622334
5700	nmdc:bsm-11-qhve6m36	280.7	USA: Tennessee, Oak Ridge	usa tennessee oak ridge	35.938227	6	-84.32368	5	usa tennessee oak ridge	Oak Ridge, TN, USA	36.0103561	-84.26964490000002	32.92019974635632	36.064688	-84.1556119	35.874865	-84.43633400000002	9.379264616706127
