id	elev	geo_loc_name	geo_loc_name_normalized	latitude	latitude_decimal_len	longitude	longitude_decimal_len
nmdc:bsm-11-gvckym61	540.5	USA: Alaska, Caribou-Poker Creeks Research Watershed	usa alaska caribou poker creeks research watershed	65.17688	5	-147.559452	6
nmdc:bsm-11-gvpkp750	680.5	USA: Alaska, Healy	usa alaska healy	63.863602	6	-149.273634	6
nmdc:bsm-11-gvsc8286	464.3	USA: Wisconsin, Treehaven	usa wisconsin treehaven	45.490243	6	-89.577675	6
nmdc:bsm-11-gvtyjv69		USA: Colorado	usa colorado	40.0129961	7	-105.45888	5
nmdc:bsm-11-gvz0wb19	6.9	USA: Maryland, Smithsonian Environmental Research Center	usa maryland smithsonian environmental research center	38.895036	6	-76.558917	6
nmdc:bsm-11-gw17nt08	2727.2	USA: California, Lower Teakettle	usa california lower teakettle	37.058229	6	-118.988578	6
nmdc:bsm-11-gwc57990	193.6	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.478565	6	-72.259572	6
nmdc:bsm-11-gwcf4w59		USA: California	usa california	34.4149	4	-119.841	3
nmdc:bsm-11-gwg88d03	19.7	USA: Florida, Disney Wilderness Preserve	usa florida disney wilderness preserve	28.043948	6	-81.393638	6
nmdc:bsm-11-gwhnj522	20.3	USA: Florida, Disney Wilderness Preserve	usa florida disney wilderness preserve	28.126189	6	-81.433661	6
nmdc:bsm-11-gwks5c30	277.6	USA: Tennessee, Oak Ridge	usa tennessee oak ridge	35.955641	6	-84.221347	6
nmdc:bsm-11-gwr4ah06	996.7	USA: Arizona, Santa Rita Experimental Range	usa arizona santa rita experimental range	31.909824	6	-110.835912	6
nmdc:bsm-11-gwx12029	62.0	USA: Oregon	usa oregon	44.587958	6	-123.193966	6
nmdc:bsm-11-gx0je068	996.7	USA: Arizona, Santa Rita Experimental Range	usa arizona santa rita experimental range	31.909824	6	-110.835912	6
nmdc:bsm-11-gx8q7w84	325.8	USA: Kansas, KU Field Station	usa kansas ku field station	39.052642	6	-95.188064	6
nmdc:bsm-11-gxj9wk30	782.2	USA: Alaska, Toolik Field Station	usa alaska toolik field station	68.616768	6	-149.629355	6
nmdc:bsm-11-gxnc1g76		USA: Gunnison, Colorado	usa gunnison colorado	38.544583	6	-106.950417	6
nmdc:bsm-11-gxxy1f20	931.5	USA: Alaska, Toolik Field Station	usa alaska toolik field station	68.622127	6	-149.280182	6
nmdc:bsm-11-gy0qa303	525.7	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.234247	6	-89.542459	6
nmdc:bsm-11-gy377y54	322.2	USA: Tennessee, Oak Ridge	usa tennessee oak ridge	35.963926	6	-84.287233	6
nmdc:bsm-11-gy5jxz48	602.1	USA: Washington, Wind River Experimental Forest	usa washington wind river experimental forest	45.831516	6	-122.018608	6
nmdc:bsm-11-gy840311	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-gybjxr05		USA: AK, Fairbanks North Star	usa ak fairbanks north star	65.15401	5	-147.50258	5
nmdc:bsm-11-gyt5na45	1163.8	USA: California, Soaproot Saddle	usa california soaproot saddle	37.033029	6	-119.257548	6
nmdc:bsm-11-gywjd688	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-gywxw667	567.4	USA: Alaska, Delta Junction	usa alaska delta junction	63.853315	6	-145.760668	6
nmdc:bsm-11-gyyetp33	308.2	USA: Tennessee, Oak Ridge	usa tennessee oak ridge	35.982199	6	-84.212753	6
nmdc:bsm-11-gyynwz38	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-gzef1x10	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-gzjmyw30		USA: Alaska	usa alaska	68.62722	5	-149.5972	4
nmdc:bsm-11-gzneqr05	3540.9	USA: Colorado, Niwot Ridge	usa colorado niwot ridge	40.05465	5	-105.586515	6
nmdc:bsm-11-gzvfme97	199.7	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.427091	6	-72.229737	6
nmdc:bsm-11-gzy91h39	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-h06nb722	12.6	USA: Puerto Rico, Lajas Experimental Station	usa puerto rico lajas experimental station	18.019086	6	-67.075469	6
nmdc:bsm-11-h0jyat27	700.0	Honduras: Lago de Yojoa	honduras lago de yojoa	14.8869	4	-88.0258	4
nmdc:bsm-11-h0v2rg49	263.5	USA: Alaska, Caribou-Poker Creeks Research Watershed	usa alaska caribou poker creeks research watershed	65.155247	6	-147.512957	6
nmdc:bsm-11-h0v7t938	46.8	USA: Georgia, The Jones Center At Ichauway	usa georgia the jones center at ichauway	31.195968	6	-84.451228	6
nmdc:bsm-11-h0w2ac04	193.6	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.478565	6	-72.259572	6
nmdc:bsm-11-h0ynqj36	100.3	USA: Alabama, Talladega National Forest	usa alabama talladega national forest	32.977665	6	-87.432705	6
nmdc:bsm-11-h102gc32	358.8	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.538302	6	-72.175607	6
nmdc:bsm-11-h1393h02	199.7	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.427091	6	-72.229737	6
nmdc:bsm-11-h17qhy59	567.4	USA: Alaska, Delta Junction	usa alaska delta junction	63.853315	6	-145.760668	6
nmdc:bsm-11-h19v3371		USA: AK, North Slope	usa ak north slope	68.627175	6	-149.590514	6
nmdc:bsm-11-h1mk4r56	19	USA: Florida, Disney Wilderness Preserve	usa florida disney wilderness preserve	28.073118	6	-81.428559	6
nmdc:bsm-11-h1paz169	308.6	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.380971	6	-97.620209	6
nmdc:bsm-11-h1yq7r48	149.5	USA: Puerto Rico, Guanica Forest	usa puerto rico guanica forest	17.972768	6	-66.851235	6
nmdc:bsm-11-h1yse579	514.2	USA: Oklahoma, Marvin Klemme Range Research Station	usa oklahoma marvin klemme range research station	35.405108	6	-99.058568	6
nmdc:bsm-11-h22z4e62	974.5	USA: Arizona, Santa Rita Experimental Range	usa arizona santa rita experimental range	31.840609	6	-110.917189	6
nmdc:bsm-11-h2dhsa47	123.3	USA: Alabama, Talladega National Forest	usa alabama talladega national forest	32.948795	6	-87.397268	6
nmdc:bsm-11-h2j7rb90	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-h2jqr150	2120.8	USA: Wyoming, Yellowstone National Park	usa wyoming yellowstone national park	44.954777	6	-110.533202	6
nmdc:bsm-11-h2k7nv93	1.0	USA: Oregon	usa oregon	46.121108	6	-123.269142	6
nmdc:bsm-11-h2kj7318	525	USA: North Dakota, Northern Great Plains Research Laboratory	usa north dakota northern great plains research laboratory	46.800934	6	-100.916415	6
nmdc:bsm-11-h2synk13	996.7	USA: Arizona, Santa Rita Experimental Range	usa arizona santa rita experimental range	31.909824	6	-110.835912	6
nmdc:bsm-11-h2tt0m12	525.7	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.234247	6	-89.542459	6
nmdc:bsm-11-h3bmkn75	270.7	USA: Virginia, Smithsonian Conservation Biology Institute	usa virginia smithsonian conservation biology institute	38.900538	6	-78.16186	5
nmdc:bsm-11-h3e54f51	62.0	USA: Oregon	usa oregon	44.588192	6	-123.19405	5
nmdc:bsm-11-h3p3jq21	1650.7	USA: Utah, Onaqui	usa utah onaqui	40.174021	6	-112.45284	5
nmdc:bsm-11-h3qv5s48	275.8	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.398235	6	-97.566725	6
nmdc:bsm-11-h3x08s93	2000.3	USA: Wyoming, Yellowstone National Park	usa wyoming yellowstone national park	44.970313	6	-110.501884	6
nmdc:bsm-11-h40xhq34	520.4	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.218529	6	-89.507901	6
nmdc:bsm-11-h482m741	1773.5	USA: Utah, Moab	usa utah moab	38.210793	6	-109.414698	6
nmdc:bsm-11-h49a8k12	128.4	USA: Virginia, Blandy Experimental Farm	usa virginia blandy experimental farm	39.087516	6	-77.962567	6
nmdc:bsm-11-h49t7j41	62.0	USA: Oregon	usa oregon	44.588	3	-123.194	3
nmdc:bsm-11-h4adxt65	990.6	USA: Arizona, Santa Rita Experimental Range	usa arizona santa rita experimental range	31.910358	6	-110.838435	6
nmdc:bsm-11-h4bba793	349.3	USA: California, San Joaquin Experimental Range	usa california san joaquin experimental range	37.082813	6	-119.743324	6
nmdc:bsm-11-h4ydaa10	834.7	USA: Alaska, Toolik Field Station	usa alaska toolik field station	68.560148	6	-149.528532	6
nmdc:bsm-11-h56t2g56	263.5	USA: Alaska, Caribou-Poker Creeks Research Watershed	usa alaska caribou poker creeks research watershed	65.155247	6	-147.512957	6
nmdc:bsm-11-h59vnz30		USA: WI, Lincoln	usa wi lincoln	45.50894	5	-89.58637	5
nmdc:bsm-11-h5dd9655	328.3	USA: Kansas, Konza Prairie Agroecosystem	usa kansas konza prairie agroecosystem	39.215958	6	-96.594339	6
nmdc:bsm-11-h5fjf347	1197.4	USA: California, Soaproot Saddle	usa california soaproot saddle	37.037426	6	-119.269483	6
nmdc:bsm-11-h5mmp009	114.9	USA: Alabama, Talladega National Forest	usa alabama talladega national forest	32.922166	6	-87.428895	6
nmdc:bsm-11-h5vd8w65	113.5	USA: Puerto Rico, Guanica Forest	usa puerto rico guanica forest	17.968869	6	-66.867682	6
nmdc:bsm-11-h5vkwp04	1360.8	USA: Colorado, North Sterling	usa colorado north sterling	40.474713	6	-103.0243	4
nmdc:bsm-11-h5vzkb24	569.0	USA: North Dakota, Dakota Coteau Field Site	usa north dakota dakota coteau field site	47.163063	6	-99.109193	6
nmdc:bsm-11-h61gqr27	181	USA: Puerto Rico, Guanica Forest	usa puerto rico guanica forest	17.973138	6	-66.861701	6
nmdc:bsm-11-h6b49y54		USA: Tennessee	usa tennessee	35.9563807	7	-84.278999	6
nmdc:bsm-11-h6dtac48	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-h6x06015	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-h72m8636	596.3	USA: North Dakota, Chase Lake National Wildlife Refuge	usa north dakota chase lake national wildlife refuge	47.128258	6	-99.257768	6
nmdc:bsm-11-h73nr350		USA: UT, San Juan	usa ut san juan	38.248283	6	-109.38827	5
nmdc:bsm-11-h7g5ky57	309.4	USA: Virginia, Smithsonian Conservation Biology Institute	usa virginia smithsonian conservation biology institute	38.896938	6	-78.146458	6
nmdc:bsm-11-h7he6961	1610.9	USA: Utah, Onaqui	usa utah onaqui	40.205921	6	-112.430276	6
nmdc:bsm-11-h7p2a754	1331.6	USA: New Mexico, Jornada Experimental Range	usa new mexico jornada experimental range	32.630328	6	-106.86076	5
nmdc:bsm-11-h87jr161	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-h8bzn402	524.4	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.231276	6	-89.541941	6
nmdc:bsm-11-h8cw1v65		USA: AL, Choctaw	usa al choctaw	31.853861	6	-88.161181	6
nmdc:bsm-11-h8hnn794	289.9	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.406134	6	-97.593996	6
nmdc:bsm-11-h8kqjw06		USA: California	usa california	34.4148	4	-119.8405	4
nmdc:bsm-11-h8mpw025	1127.4	USA: California, Soaproot Saddle	usa california soaproot saddle	37.033983	6	-119.250835	6
nmdc:bsm-11-h8psrh77	260.2	USA: New Hampshire, Bartlett Experimental Forest	usa new hampshire bartlett experimental forest	44.06576	5	-71.29199	5
nmdc:bsm-11-h8wrxq65	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-h932fs10	3213.5	USA: Colorado, Niwot Ridge	usa colorado niwot ridge	40.042345	6	-105.558975	6
nmdc:bsm-11-h96d6881	62.0	USA: Oregon	usa oregon	44.588254	6	-123.193143	6
nmdc:bsm-11-h9ntm957	362.8	USA: Washington, Abby Road	usa washington abby road	45.762451	6	-122.331158	6
nmdc:bsm-11-h9qpwp06	241.8	USA: Alaska, Caribou-Poker Creeks Research Watershed	usa alaska caribou poker creeks research watershed	65.153889	6	-147.512286	6
nmdc:bsm-11-ha1y4a38	405.4	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.102192	6	-96.56118	5
nmdc:bsm-11-ha3vfb58	2119.7	USA: Wyoming, Yellowstone National Park	usa wyoming yellowstone national park	44.954277	6	-110.541571	6
nmdc:bsm-11-ha4fsw75	502.4	USA: Wisconsin, Steigerwaldt-Chequamegon	usa wisconsin steigerwaldt chequamegon	45.82494	5	-90.072607	6
nmdc:bsm-11-hae6xn61	62.0	USA: Oregon	usa oregon	44.5875	4	-123.1932	4
nmdc:bsm-11-hagyq412		USA: California	usa california	34.4149	4	-119.841	3
nmdc:bsm-11-hb9d0q59	193.6	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.478565	6	-72.259572	6
nmdc:bsm-11-hbetkh06	122.4	USA: Puerto Rico, Guanica Forest	usa puerto rico guanica forest	17.967743	6	-66.864301	6
nmdc:bsm-11-hbpca323	454.9	USA: Wisconsin, Treehaven	usa wisconsin treehaven	45.486646	6	-89.569452	6
nmdc:bsm-11-hbryy445	514.8	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.256193	6	-89.515052	6
nmdc:bsm-11-hbw7d587	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-hby4gk60	1614.4	USA: Utah, Onaqui	usa utah onaqui	40.180775	6	-112.431854	6
nmdc:bsm-11-hbyp5f55	98.9	USA: Puerto Rico, Guanica Forest	usa puerto rico guanica forest	17.963818	6	-66.875667	6
nmdc:bsm-11-hc5a3965	206.5	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.424733	6	-72.2546	4
nmdc:bsm-11-hchme586	38.6	USA: Georgia, The Jones Center At Ichauway	usa georgia the jones center at ichauway	31.194314	6	-84.477077	6
nmdc:bsm-11-hcj17m62	351	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.110903	6	-96.552209	6
nmdc:bsm-11-hcjp2f65	519.4	USA: Oklahoma, Marvin Klemme Range Research Station	usa oklahoma marvin klemme range research station	35.419991	6	-99.057264	6
nmdc:bsm-11-hcmvym55	523.7	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.234625	6	-89.560771	6
nmdc:bsm-11-hct9rh97	3312.5	USA: Colorado, Niwot Ridge	usa colorado niwot ridge	40.043059	6	-105.581501	6
nmdc:bsm-11-hctz9546	404.2	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.088076	6	-96.570347	6
nmdc:bsm-11-hcvj6084	1903.7	USA: Utah, Onaqui	usa utah onaqui	40.201043	6	-112.497129	6
nmdc:bsm-11-hcwfnb24	2865.0	USA: Wyoming, 22WY010	usa wyoming 22wy010	43.582587	6	-109.97175	5
nmdc:bsm-11-hd2qe630	668.9	USA: Alaska, Caribou-Poker Creeks Research Watershed	usa alaska caribou poker creeks research watershed	65.190675	6	-147.536694	6
nmdc:bsm-11-hdg3ts04	1799.3	USA: Utah, Moab	usa utah moab	38.257569	6	-109.413674	6
nmdc:bsm-11-hdmbn740	990.6	USA: Arizona, Santa Rita Experimental Range	usa arizona santa rita experimental range	31.910358	6	-110.838435	6
nmdc:bsm-11-hdqhte87	12.6	USA: Puerto Rico, Lajas Experimental Station	usa puerto rico lajas experimental station	18.019086	6	-67.075469	6
nmdc:bsm-11-hdy37y47	566.4	USA: North Dakota, Northern Great Plains Research Laboratory	usa north dakota northern great plains research laboratory	46.786915	6	-100.915127	6
nmdc:bsm-11-he1ttb51	2814.7	USA: Colorado, Rocky Mountains	usa colorado rocky mountains	40.186823	6	-105.54091	5
nmdc:bsm-11-he663176	502.4	USA: Wisconsin, Steigerwaldt-Chequamegon	usa wisconsin steigerwaldt chequamegon	45.82494	5	-90.072607	6
nmdc:bsm-11-he96de15	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-hebw3n20		USA: California	usa california	34.4149	4	-119.841	3
nmdc:bsm-11-hejnp838	1.0	USA: Oregon	usa oregon	46.121	3	-123.2714	4
nmdc:bsm-11-heqkx275	467.7	USA: New Hampshire, Bartlett Experimental Forest	usa new hampshire bartlett experimental forest	44.047079	6	-71.306661	6
nmdc:bsm-11-herwva03	292.4	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.375278	6	-97.595151	6
nmdc:bsm-11-hew13816	2727.2	USA: California, Lower Teakettle	usa california lower teakettle	37.058229	6	-118.988578	6
nmdc:bsm-11-hexnpm14	1637.9	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.850866	6	-104.699535	6
nmdc:bsm-11-hf1rhe48	2749.4	USA: Colorado, Rocky Mountains	usa colorado rocky mountains	40.275899	6	-105.546756	6
nmdc:bsm-11-hf1ya081	464.3	USA: Wisconsin, Treehaven	usa wisconsin treehaven	45.490243	6	-89.577675	6
nmdc:bsm-11-hf5tdf30	7.9	USA: Alaska, Utqiaġvik	usa alaska utqiaġvik	71.258067	6	-156.602012	6
nmdc:bsm-11-hf9jwp81		USA: Georgia	usa georgia	31.4271	4	-81.6053	4
nmdc:bsm-11-hfaw7a82	2120.8	USA: Wyoming, Yellowstone National Park	usa wyoming yellowstone national park	44.954777	6	-110.533202	6
nmdc:bsm-11-hfkw7k56		Russia: Krasnoyarsk Krai	russia krasnoyarsk krai	69.3833	4	86.15	2
nmdc:bsm-11-hfm2c310	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-hfvv2z27		USA: AK, Denali	usa ak denali	63.875798	6	-149.21335	5
nmdc:bsm-11-hfw4pa10	291.5	USA: Kansas, KU Field Station	usa kansas ku field station	39.035201	6	-95.194409	6
nmdc:bsm-11-hfycep39		Canada: British Columbia	canada british columbia	50.6887	4	-120.3664	4
nmdc:bsm-11-hg28rr34	42.8	USA: Florida, Ordway-Swisher Biological Station	usa florida ordway swisher biological station	29.693584	6	-81.992056	6
nmdc:bsm-11-hg2ebm31	3312.5	USA: Colorado, Niwot Ridge	usa colorado niwot ridge	40.043059	6	-105.581501	6
nmdc:bsm-11-hg709493	1658	USA: Utah, Onaqui	usa utah onaqui	40.17372	5	-112.456712	6
nmdc:bsm-11-hga63938	50.0	USA: Georgia, The Jones Center At Ichauway	usa georgia the jones center at ichauway	31.197778	6	-84.463889	6
nmdc:bsm-11-hgfa1752	5.3	USA: Alaska, Utqiaġvik	usa alaska utqiaġvik	71.285604	6	-156.607878	6
nmdc:bsm-11-hgg26r95		USA: Texas	usa texas	25.8767	4	-97.4544	4
nmdc:bsm-11-hgjmh086	100.3	USA: Alabama, Talladega National Forest	usa alabama talladega national forest	32.977665	6	-87.432705	6
nmdc:bsm-11-hgpgsn22		ISR: Golan Heights	isr golan heights	32.899396	6	35.613661	6
nmdc:bsm-11-hgpy4c88	1795.9	USA: Utah, Onaqui	usa utah onaqui	40.15854	5	-112.521574	6
nmdc:bsm-11-hh1jcq79	45.5	USA: Georgia, The Jones Center At Ichauway	usa georgia the jones center at ichauway	31.196488	6	-84.464108	6
nmdc:bsm-11-hh56mv04	509.1	USA: Alaska, Delta Junction	usa alaska delta junction	63.880889	6	-145.742977	6
nmdc:bsm-11-hh5x0g74	1637.9	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.850866	6	-104.699535	6
nmdc:bsm-11-hh6mcr22	566.4	USA: North Dakota, Northern Great Plains Research Laboratory	usa north dakota northern great plains research laboratory	46.786915	6	-100.915127	6
nmdc:bsm-11-hh7rte54	3365.1	USA: Colorado, Niwot Ridge	usa colorado niwot ridge	40.046544	6	-105.58471	5
nmdc:bsm-11-hhb0cd73	405.4	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.102192	6	-96.56118	5
nmdc:bsm-11-hhb2g180	62.0	USA: Oregon	usa oregon	44.5878	4	-123.1936	4
nmdc:bsm-11-hhdkv358	1637.9	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.850866	6	-104.699535	6
nmdc:bsm-11-hhmxae27	524.4	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.231276	6	-89.541941	6
nmdc:bsm-11-hhryas48		USA: New Mexico	usa new mexico	35.8677	4	-106.5233	4
nmdc:bsm-11-hj945k50	374.1	USA: Alaska, Caribou-Poker Creeks Research Watershed	usa alaska caribou poker creeks research watershed	65.174447	6	-147.478155	6
nmdc:bsm-11-hjfgex58	25.8	USA: Florida, Ordway-Swisher Biological Station	usa florida ordway swisher biological station	29.722597	6	-81.985527	6
nmdc:bsm-11-hjngsb59	260.0	Congo: Brazzaville	congo brazzaville	-4.3092	4	15.2356	4
nmdc:bsm-11-hk5w1055	2125.1	USA: Wyoming, Yellowstone National Park	usa wyoming yellowstone national park	44.932467	6	-110.634896	6
nmdc:bsm-11-hk61sd06		USA: AK, Denali	usa ak denali	68.627175	6	-149.590514	6
nmdc:bsm-11-hkt7ta27	132.2	USA: Alabama, Talladega National Forest	usa alabama talladega national forest	32.957884	6	-87.432614	6
nmdc:bsm-11-hktzk527	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-hm35xy04	566.4	USA: North Dakota, Northern Great Plains Research Laboratory	usa north dakota northern great plains research laboratory	46.786915	6	-100.915127	6
nmdc:bsm-11-hm7tec58	173.0	USA: Iowa	usa iowa	41.178	3	-91.182	3
nmdc:bsm-11-hm986588	437.8	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.075067	6	-96.555874	6
nmdc:bsm-11-hmgh5f44	4.1	USA: Maryland, Smithsonian Environmental Research Center	usa maryland smithsonian environmental research center	38.873795	6	-76.539828	6
nmdc:bsm-11-hmsgpt94	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-hmspkk13	13.8	USA: Puerto Rico, Lajas Experimental Station	usa puerto rico lajas experimental station	18.020963	6	-67.074891	6
nmdc:bsm-11-hmstjg52	2814.7	USA: Colorado, Rocky Mountains	usa colorado rocky mountains	40.186823	6	-105.54091	5
nmdc:bsm-11-hmv9k538	996.7	USA: Arizona, Santa Rita Experimental Range	usa arizona santa rita experimental range	31.909824	6	-110.835912	6
nmdc:bsm-11-hmvc8526	1658	USA: Utah, Onaqui	usa utah onaqui	40.17372	5	-112.456712	6
nmdc:bsm-11-hmvsf367	260.0	Congo: Brazzaville	congo brazzaville	-4.3092	4	15.2356	4
nmdc:bsm-11-hn2e8p29	12.2	USA: Alabama, Lenoir Landing	usa alabama lenoir landing	31.806908	6	-88.193888	6
nmdc:bsm-11-hn50da75	626.5	USA: Tennessee, Great Smoky Mountains National Park	usa tennessee great smoky mountains national park	35.685523	6	-83.502232	6
nmdc:bsm-11-hncj2369	13.5	USA: Alabama, Lenoir Landing	usa alabama lenoir landing	31.82786	5	-88.181484	6
nmdc:bsm-11-hnfdb865	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-hnhtzq79		USA: California	usa california	36.9612	4	-119.0282	4
nmdc:bsm-11-hnrv0430	324	USA: Kansas, Konza Prairie Agroecosystem	usa kansas konza prairie agroecosystem	39.115597	6	-96.638463	6
nmdc:bsm-11-hnyxsk10	144.8	USA: Puerto Rico, Guanica Forest	usa puerto rico guanica forest	17.970725	6	-66.863969	6
nmdc:bsm-11-hnz1hm30	843.8	USA: Alaska, Toolik Field Station	usa alaska toolik field station	68.627943	6	-149.347229	6
nmdc:bsm-11-hp7akp67	316.8	USA: Virginia, Smithsonian Conservation Biology Institute	usa virginia smithsonian conservation biology institute	38.895212	6	-78.142701	6
nmdc:bsm-11-hp7zvf89		USA: California	usa california	34.4204	4	-119.6671	4
nmdc:bsm-11-hp8c9435	822.4	USA: Alaska, Toolik Field Station	usa alaska toolik field station	68.658157	6	-149.362189	6
nmdc:bsm-11-hpvezq23	12.6	USA: Alabama, Lenoir Landing	usa alabama lenoir landing	31.857544	6	-88.163277	6
nmdc:bsm-11-hqdmkk23	1652.1	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.818931	6	-104.748858	6
nmdc:bsm-11-hqe4qv30	424	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.082563	6	-96.566704	6
nmdc:bsm-11-hqqnxn17		NOR: Luster Municipality	nor luster municipality	61.6754	4	7.21196	5
nmdc:bsm-11-hqvckc59	317.8	USA: Kansas, Konza Prairie Agroecosystem	usa kansas konza prairie agroecosystem	39.221583	6	-96.582637	6
nmdc:bsm-11-hqym3x22		USA: AZ, Pima	usa az pima	31.91068	5	-110.83549	5
nmdc:bsm-11-hr2pke72	19	USA: Florida, Disney Wilderness Preserve	usa florida disney wilderness preserve	28.073118	6	-81.428559	6
nmdc:bsm-11-hrep6846	2155.4	USA: Wyoming, Yellowstone National Park	usa wyoming yellowstone national park	44.952363	6	-110.541582	6
nmdc:bsm-11-hrfgsr73	280.7	USA: Tennessee, Oak Ridge	usa tennessee oak ridge	35.938227	6	-84.32368	5
nmdc:bsm-11-hrftz471	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-hrsmyh88	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-hrwydb86	358.8	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.538302	6	-72.175607	6
nmdc:bsm-11-hs1k1510	86.6	USA: Puerto Rico, Guanica Forest	usa puerto rico guanica forest	17.970294	6	-66.824633	6
nmdc:bsm-11-hs2mk323	507	USA: Alaska, Caribou-Poker Creeks Research Watershed	usa alaska caribou poker creeks research watershed	65.176107	6	-147.544089	6
nmdc:bsm-11-hs3mct98		USA: Toolik Field Station, Alaska	usa toolik field station alaska	68.6427	4	-149.4034	4
nmdc:bsm-11-hs6pbp44		USA: TN, Sevier	usa tn sevier	35.68896	5	-83.50195	5
nmdc:bsm-11-hsfxtk02		USA: MD, Anne Arundel	usa md anne arundel	38.890131	6	-76.560014	6
nmdc:bsm-11-hspekq75	137.4	USA: Virginia, Blandy Experimental Farm	usa virginia blandy experimental farm	39.087456	6	-77.971942	6
nmdc:bsm-11-hsx4d487	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-ht2c1k71	62.0	USA: Oregon	usa oregon	44.5882	4	-123.1924	4
nmdc:bsm-11-ht2pqa52	523.7	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.234625	6	-89.560771	6
nmdc:bsm-11-ht2v0s47	1.0	USA: Oregon	usa oregon	46.121423	6	-123.271523	6
nmdc:bsm-11-ht3fsf63	522.1	USA: Alaska, Delta Junction	usa alaska delta junction	63.87415	5	-145.741425	6
nmdc:bsm-11-htaq4721		USA: New York	usa new york	42.13247	5	-74.69548	5
